SongID,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,hit
SupermanHerbie Mann,No Explicit Content,334426,17,0.731,0.625,C,-11.132,major,0.0411,0.00312,0.0118,0.191,0.964,130.643,4,0
SupermanTaylor Swift,No Explicit Content,275960,48,0.582,0.765,G,-3.648,major,0.0324,0.0268,1.95E-6,0.103,0.559,131.982,4,0
SupermanThe Ides Of March,No Explicit Content,182000,8,0.415,0.917,B,-8.29,major,0.124,0.081,0.00485,0.369,0.457,122.137,4,0
Supermarket FlowersEd Sheeran,No Explicit Content,221106,80,0.589,0.242,F#,-10.517,major,0.0442,0.914,0,0.0887,0.257,89.749,4,0
Supermodel (You Better Work)RuPaul,No Explicit Content,239933,55,0.792,0.562,G,-11.379,major,0.0929,0.0152,0.0000748,0.428,0.592,126.222,4,0
Supernatural LoveDonna Summer,No Explicit Content,214093,11,0.734,0.586,C#/Db,-11.352,major,0.0318,0.0622,0.000147,0.052,0.903,119.974,4,0
Supernatural SuperseriousR.E.M.,No Explicit Content,203880,45,0.446,0.676,D,-2.74,major,0.0487,0.00512,0.00209,0.307,0.769,125.033,4,0
SupernatureCerrone,No Explicit Content,210000,52,0.654,0.955,D,-6.851,minor,0.0508,0.0000274,0.911,0.0672,0.967,128.005,4,0
SupernovaLiz Phair,Explicit Content,168840,43,0.517,0.758,A,-10.457,major,0.0363,0.000362,0.723,0.332,0.705,130.708,4,0
SupersonicJ.J. Fad,No Explicit Content,232306,48,0.825,0.391,G,-15.962,major,0.202,0.000374,0.00188,0.0608,0.396,132.104,4,0
Superstar (Remember How You Got Where You Are)The Temptations,No Explicit Content,173533,27,0.682,0.585,Bb,-15.031,minor,0.0302,0.456,0.00674,0.306,0.971,125.553,4,0
SuperstarCharm Farm,No Explicit Content,310573,4,0.629,0.837,D,-6.193,major,0.0651,0.174,0.000221,0.873,0.725,125.079,4,0
SuperstarLupe Fiasco Featuring Matthew Santos,No Explicit Content,289000,66,0.572,0.822,B,-6.015,minor,0.361,0.207,0,0.359,0.472,94.812,4,0
SuperstarPaul Davis,No Explicit Content,190160,10,0.737,0.602,Bb,-7.065,major,0.0334,0.0807,0,0.139,0.921,113.112,4,0
SuperstarTaylor Swift,No Explicit Content,261453,45,0.607,0.534,D,-5.923,major,0.0242,0.359,0,0.354,0.297,85.953,4,0
SuperstitionStevie Wonder,No Explicit Content,245493,77,0.633,0.634,G#/Ab,-12.115,major,0.0725,0.038,0.0064,0.0385,0.872,100.499,4,1
SuperstitiousEurope,No Explicit Content,274960,40,0.356,0.634,F,-11.372,major,0.0371,0.237,3E-6,0.304,0.679,176.516,4,0
Superwoman (Where Were You When I Needed You)Stevie Wonder,No Explicit Content,487666,37,0.404,0.51,B,-10.315,minor,0.0526,0.459,5.22E-6,0.0826,0.253,114.981,4,0
SuperwomanAlicia Keys,No Explicit Content,274106,57,0.408,0.494,C,-8.291,major,0.0476,0.267,0.00285,0.11,0.136,161.698,4,0
SuperwomanKaryn White,No Explicit Content,347453,56,0.623,0.722,G#/Ab,-5.612,major,0.0321,0.322,0,0.159,0.653,138.357,4,0
SuppliesJustin Timberlake,No Explicit Content,225600,57,0.793,0.554,B,-6.624,minor,0.0451,0.00695,0,0.127,0.225,119.993,4,0
Sure As I'm Sittin' HereThree Dog Night,No Explicit Content,185693,23,0.549,0.654,D,-13.391,major,0.0582,0.0471,0.00374,0.0616,0.929,135.971,4,0
Sure Be Cool If You DidBlake Shelton,No Explicit Content,215720,58,0.576,0.726,B,-4.625,major,0.035,0.255,0,0.108,0.582,136.802,4,0
Sure Feels GoodElvin Bishop,No Explicit Content,167800,23,0.748,0.582,A,-12.824,major,0.0523,0.0629,0.0000395,0.106,0.95,119.472,4,0
Sure Gonna Miss HerGary Lewis And The Playboys,No Explicit Content,152600,26,0.543,0.411,E,-12.384,major,0.0306,0.268,0.00197,0.153,0.874,162.768,4,0
Sure Know SomethingKISS,No Explicit Content,241506,53,0.707,0.744,E,-6.219,minor,0.0304,0.286,1.25E-6,0.115,0.938,115.343,4,0
Sure ThingMiguel,No Explicit Content,195373,75,0.684,0.603,B,-8.127,minor,0.0989,0.0275,0.000311,0.191,0.504,81,4,0
Surf CityJan & Dean,No Explicit Content,147266,51,0.534,0.807,G#/Ab,-12.871,major,0.0349,0.497,0.00005,0.232,0.964,147.843,4,1
Surf PartyChubby Checker,No Explicit Content,131706,15,0.368,0.726,C,-5.314,minor,0.151,0.172,0,0.0493,0.963,174.184,4,0
SurfYoung Thug Featuring Gunna,Explicit Content,184093,70,0.93,0.561,C,-8.053,major,0.25,0.101,0,0.0992,0.596,140.987,4,0
Surfer GirlThe Beach Boys,No Explicit Content,148533,53,0.522,0.37,D,-8.364,major,0.0253,0.651,0,0.142,0.653,105.826,3,0
Surfer JoeThe Surfaris,No Explicit Content,204826,17,0.455,0.784,G,-11.802,major,0.0661,0.694,0.000745,0.778,0.899,161.564,4,0
Surfer's StompThe Marketts,No Explicit Content,117826,19,0.442,0.452,D,-9.66,minor,0.0568,0.534,0.898,0.0638,0.835,147.661,4,0
Surfin' BirdThe Trashmen,No Explicit Content,137133,52,0.564,0.959,B,-13.125,minor,0.0697,0.0149,0.631,0.208,0.829,101.237,4,0
Surfin' HootenannyAl Casey,No Explicit Content,131506,2,0.48,0.871,A,-10.23,major,0.0613,0.0971,0.893,0.162,0.76,85.108,4,0
Surfin' SafariThe Beach Boys,No Explicit Content,126640,50,0.542,0.785,A,-5.251,major,0.0439,0.795,0.000023,0.102,0.967,158.37,4,0
Surfin' U.S.A.The Beach Boys,No Explicit Content,149373,72,0.55,0.854,Eb,-5.968,major,0.036,0.661,0,0.112,0.965,159.231,4,0
Surfin' USALeif Garrett,No Explicit Content,143066,23,0.572,0.646,G,-12.176,major,0.0461,0.0183,0,0.0969,0.971,158.103,4,0
SurfinThe Beach Boys,No Explicit Content,149373,72,0.55,0.854,Eb,-5.968,major,0.036,0.661,0,0.112,0.965,159.231,4,0
"Surrender To Me (From ""Tequila Sunrise"")Ann Wilson & Robin Zander",No Explicit Content,244733,39,0.37,0.683,B,-5.702,minor,0.036,0.452,8.11E-6,0.167,0.118,148.052,4,0
SurrenderCheap Trick,No Explicit Content,253733,70,0.524,0.955,C,-7.081,major,0.0411,0.00717,8.77E-6,0.659,0.869,133.849,4,0
SurrenderDiana Ross,No Explicit Content,174520,26,0.493,0.702,F,-6.475,major,0.108,0.597,0.000296,0.539,0.884,88.706,4,0
SurrenderTrixter,No Explicit Content,350960,37,0.574,0.395,Eb,-14.021,major,0.0378,0.0291,0.0000169,0.317,0.191,125.83,4,0
Survival Of The FittestMobb Deep,Explicit Content,224533,70,0.813,0.703,B,-5.077,minor,0.268,0.125,1.26E-6,0.237,0.241,94.828,4,0
SurvivalDrake,Explicit Content,136186,65,0.607,0.596,A,-9.09,minor,0.358,0.133,0,0.123,0.149,77.324,4,0
SurvivalEminem,Explicit Content,272417,68,0.459,0.899,D,-2.978,major,0.21,0.0038,0,0.126,0.437,176.384,4,0
SurvivalismNine Inch Nails,No Explicit Content,262493,40,0.622,0.664,B,-5.592,minor,0.0805,0.000825,0.186,0.135,0.388,129.991,4,0
SurviveJimmy Buffett,No Explicit Content,291400,30,0.517,0.128,C,-16.736,major,0.0287,0.345,3.05E-6,0.0979,0.34,73.155,4,0
Survivor / I Will SurviveGlee Cast,No Explicit Content,208573,48,0.563,0.913,A,-4.384,minor,0.225,0.00773,0,0.127,0.311,128.083,4,0
SurvivorCindy Bullens,No Explicit Content,265366,24,0.62,0.693,A,-7.367,major,0.0338,0.0842,0.000165,0.066,0.778,128.937,4,0
SurvivorDestiny's Child,No Explicit Content,254026,71,0.514,0.911,C#/Db,-2.027,minor,0.41,0.0559,0,0.775,0.619,161.109,4,0
SusanThe Buckinghams,No Explicit Content,175360,25,0.283,0.577,C,-12.864,major,0.0908,0.162,0,0.584,0.397,132.65,4,0
Susie Darlin'Robin Luke,No Explicit Content,153920,11,0.83,0.325,A,-13.681,major,0.0373,0.514,0.00165,0.172,0.816,123.094,4,0
Susie Darlin'Tommy Roe,No Explicit Content,139040,12,0.316,0.358,Bb,-11.406,major,0.0478,0.832,0,0.234,0.59,209.482,4,0
SuspicionTerry Stafford,No Explicit Content,154906,43,0.595,0.57,D,-11.301,major,0.0356,0.678,0.291,0.13,0.884,137.757,4,0
SuspicionsEddie Rabbitt,No Explicit Content,260866,33,0.601,0.293,F,-16.445,minor,0.0509,0.325,8.46E-6,0.0813,0.652,143.362,4,0
SuspicionsThe Sidekicks,No Explicit Content,154733,0,0.543,0.341,G#/Ab,-11.351,major,0.03,0.498,0,0.413,0.725,108.102,4,0
SuspicionsTim McGraw,No Explicit Content,316973,33,0.599,0.733,C,-6.182,minor,0.0299,0.327,0,0.091,0.798,147.305,4,0
Suspicious MindsDee Dee Warwick,No Explicit Content,197320,29,0.478,0.692,Eb,-5.868,major,0.0455,0.364,0,0.272,0.69,108.986,4,0
Suspicious MindsElvis Presley,No Explicit Content,261279,73,0.487,0.382,G,-10.889,major,0.0309,0.0422,4.74E-6,0.411,0.714,116.557,4,1
SussudioPhil Collins,No Explicit Content,263106,67,0.714,0.935,F,-5.195,major,0.0849,0.0529,0.0934,0.0515,0.725,121.232,4,1
SuzanneJourney,No Explicit Content,218893,43,0.52,0.952,Bb,-2.304,major,0.0538,0.23,0.0000252,0.325,0.574,88.002,4,0
SuzanneNoel Harrison,No Explicit Content,176920,10,0.483,0.274,A,-17.027,major,0.0343,0.73,0,0.102,0.672,87.452,4,0
SuziRandy Vanwarmer,No Explicit Content,189586,10,0.721,0.592,F,-12.377,major,0.0308,0.18,0.0977,0.178,0.931,132.435,4,0
Suzie BabyBobby Vee and The Shadows,No Explicit Content,145666,8,0.333,0.62,C,-9.108,major,0.0291,0.021,0.0464,0.0979,0.482,138.463,4,0
Swag Surfin'F.L.Y. (Fast Life Yungstaz),No Explicit Content,249920,55,0.734,0.921,B,-5.663,minor,0.0436,0.0144,0,0.0998,0.678,144.013,4,0
SwallaJason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Explicit Content,216408,78,0.696,0.817,C#/Db,-3.862,major,0.109,0.075,0,0.187,0.782,98.064,4,0
Swamp WitchJim Stafford,No Explicit Content,227506,28,0.455,0.448,G,-12.887,major,0.167,0.515,0.000151,0.316,0.426,166.141,4,0
SwangRae Sremmurd,Explicit Content,208120,76,0.681,0.314,G#/Ab,-9.319,major,0.0581,0.2,9.82E-6,0.1,0.166,139.992,4,0
SwayBobby Rydell,No Explicit Content,140333,40,0.655,0.8,E,-5.254,minor,0.0376,0.599,0,0.584,0.934,122.888,4,0
Swayin' To The Music (slow Dancin')Johnny Rivers,No Explicit Content,243266,46,0.334,0.264,G#/Ab,-19.343,major,0.0331,0.378,3.2E-6,0.0494,0.505,172.767,4,0
Swear It AgainWestlife,No Explicit Content,247933,68,0.626,0.532,A,-7.205,major,0.0276,0.296,0,0.123,0.33,130.076,4,0
SwearSheena Easton,No Explicit Content,223373,13,0.646,0.801,G#/Ab,-8.057,minor,0.0368,0.00149,0.000838,0.283,0.806,140.628,4,0
Swearin' To GodFrankie Valli,No Explicit Content,245333,41,0.667,0.785,C#/Db,-7.364,major,0.0635,0.288,0.000122,0.0597,0.73,108.921,4,0
Sweat (A La La La La Long)Inner Circle,No Explicit Content,227067,71,0.787,0.727,C,-7.705,major,0.224,0.0124,0,0.157,0.936,173.025,4,0
SweatBow Wow Featuring Lil Wayne,Explicit Content,292706,40,0.666,0.586,G#/Ab,-4.473,major,0.0382,0.28,0,0.0906,0.0801,154.088,4,0
Sweater WeatherThe Neighbourhood,No Explicit Content,240400,82,0.612,0.807,Bb,-2.81,major,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,0
SweatshirtJacob Sartorius,No Explicit Content,171250,53,0.667,0.492,G#/Ab,-8.612,major,0.03,0.321,0,0.0744,0.796,95.976,4,0
Sweet And LovelyApril Stevens & Nino Tempo,No Explicit Content,175533,3,0.669,0.515,Bb,-11.804,major,0.0396,0.617,0,0.306,0.865,121.928,4,0
Sweet And LowAugustana,No Explicit Content,214066,48,0.443,0.727,B,-4.455,major,0.0315,0.00572,0.000845,0.106,0.407,151.93,4,0
Sweet AnnieZac Brown Band,No Explicit Content,278693,57,0.635,0.434,F#,-7.986,major,0.0298,0.171,1.1E-6,0.106,0.171,139.976,4,0
Sweet BabyDonnie Elbert,No Explicit Content,154958,9,0.698,0.623,B,-10.511,major,0.157,0.0495,0.628,0.063,0.767,150.976,4,0
Sweet Bird Of YouthNat King Cole,No Explicit Content,132106,7,0.443,0.245,G,-14.882,minor,0.053,0.827,0.000101,0.116,0.403,121.751,3,0
Sweet BlindnessThe 5th Dimension,No Explicit Content,202293,17,0.411,0.57,F,-8.731,major,0.0532,0.622,0,0.149,0.826,162.954,4,0
Sweet But PsychoAva Max,No Explicit Content,187436,88,0.719,0.704,C#/Db,-4.724,major,0.0476,0.0691,0,0.166,0.628,133.002,4,0
Sweet Caroline (Good Times Never Seemed So Good)Bobby Womack & Peace,No Explicit Content,189533,24,0.651,0.295,E,-16.912,major,0.036,0.744,0.0125,0.107,0.66,130.436,4,0
Sweet CarolineGlee Cast,No Explicit Content,118133,51,0.63,0.449,B,-7.127,major,0.0337,0.07,0.0000691,0.0792,0.638,124.035,4,0
Sweet Charlie BabeJackie Moore,No Explicit Content,156874,12,0.727,0.827,A,-7.281,minor,0.0455,0.283,0.0000474,0.0508,0.926,112.49,4,0
Sweet Cherry WineTommy James And The Shondells,No Explicit Content,271200,33,0.518,0.549,C,-9.723,major,0.0284,0.202,0,0.389,0.776,106.51,4,0
Sweet Child O' MineGuns N' Roses,No Explicit Content,356066,74,0.446,0.952,F#,-5.321,major,0.0523,0.0901,0.0857,0.112,0.624,125.303,4,1
Sweet City WomanStampeders,No Explicit Content,207426,51,0.696,0.736,G,-7.283,major,0.048,0.255,0,0.117,0.917,88.133,4,0
"Sweet Cream Ladies, Forward MarchThe Box Tops",No Explicit Content,134066,24,0.703,0.345,C#/Db,-15.329,major,0.0405,0.38,0,0.0539,0.718,96.579,4,0
Sweet CreatureHarry Styles,No Explicit Content,224866,78,0.427,0.262,G,-8.541,major,0.0276,0.746,0,0.068,0.228,104.085,4,0
Sweet Darlin'Martha Reeves & The Vandellas,No Explicit Content,182813,6,0.7,0.752,Bb,-4.56,minor,0.0689,0.327,0.00604,0.133,0.46,112.535,4,0
Sweet Dreams (Are Made Of This)Eurythmics,No Explicit Content,216933,82,0.692,0.711,C,-7.498,minor,0.0317,0.227,0,0.12,0.875,125.135,4,1
Sweet Dreams (Of You)Patsy Cline,No Explicit Content,155733,43,0.321,0.0227,G#/Ab,-22.698,major,0.0349,0.953,0,0.313,0.312,83.319,4,0
Sweet DreamsAir Supply,No Explicit Content,236786,45,0.379,0.466,D,-6.856,minor,0.0308,0.392,1.52E-6,0.241,0.327,126.223,4,0
Sweet DreamsBeyonce,No Explicit Content,208066,63,0.694,0.825,C#/Db,-5.986,major,0.111,0.0895,0.0000186,0.0618,0.788,121.949,4,0
Sweet DreamsDon Gibson,No Explicit Content,137933,19,0.476,0.514,C,-9.944,major,0.0307,0.726,0,0.28,0.348,103.23,4,0
Sweet DreamsLa Bouche,No Explicit Content,204586,63,0.656,0.956,B,-5.647,minor,0.0536,0.0784,0.0247,0.0923,0.831,133.713,4,0
Sweet DreamsTommy McLain,No Explicit Content,203600,17,0.478,0.32,G,-8.987,major,0.0246,0.92,0.00492,0.11,0.404,96.15,3,0
Sweet EmotionAerosmith,No Explicit Content,274133,74,0.38,0.76,A,-10.961,major,0.0378,0.00298,0.0294,0.104,0.491,99.437,4,0
Sweet FeelingCandi Staton,No Explicit Content,168546,23,0.571,0.334,Eb,-14.373,major,0.0324,0.469,0,0.35,0.923,145.261,3,0
Sweet HarmonySmokey Robinson,No Explicit Content,277666,22,0.393,0.374,A,-9.465,major,0.0448,0.797,0,0.0679,0.602,145.414,4,0
Sweet Home AlabamaLynyrd Skynyrd,No Explicit Content,283800,83,0.596,0.605,G,-12.145,major,0.0255,0.181,0.000331,0.0863,0.886,97.798,4,0
Sweet InspirationThe Sweet Inspirations,No Explicit Content,175533,33,0.667,0.678,F,-8.18,major,0.0264,0.164,0.0000932,0.118,0.92,110.444,4,0
Sweet LadyTyrese,No Explicit Content,290600,61,0.588,0.522,A,-6.254,minor,0.0383,0.233,0,0.24,0.584,66.024,4,0
Sweet LiesRobert Palmer,No Explicit Content,188600,23,0.751,0.68,C,-10.916,minor,0.0269,0.403,0.00637,0.217,0.741,116.146,4,0
Sweet LifePaul Davis,No Explicit Content,209333,44,0.454,0.512,C,-7.509,major,0.0249,0.251,0,0.0713,0.569,99.324,4,0
Sweet Little Rock And RollerChuck Berry,No Explicit Content,134000,10,0.527,0.763,C,-12.486,major,0.0731,0.576,0.000249,0.482,0.965,165.234,4,0
Sweet Little SixteenJerry Lee Lewis,No Explicit Content,184706,9,0.343,0.963,C,-2.495,major,0.211,0.177,0,0.565,0.709,192.357,4,0
Sweet Little Somethin'Jason Aldean,No Explicit Content,204333,44,0.628,0.87,A,-4.683,major,0.0455,0.0649,0.0000415,0.349,0.622,119.975,4,0
Sweet Little YouNeil Sedaka,No Explicit Content,125160,22,0.594,0.752,Bb,-7.998,minor,0.0381,0.574,0,0.0823,0.898,124.65,4,0
Sweet LoveAnita Baker,No Explicit Content,266200,58,0.453,0.72,Bb,-6.789,minor,0.0252,0.229,0,0.0886,0.586,86.988,4,0
Sweet LoveChris Brown,No Explicit Content,200000,53,0.631,0.759,E,-4.622,major,0.048,0.00593,0,0.235,0.698,139.901,4,0
Sweet LoveCommodores,No Explicit Content,393560,36,0.565,0.49,C#/Db,-8.348,major,0.0345,0.295,7.63E-6,0.0592,0.434,100.588,4,0
Sweet Loving ManMorris Albert,No Explicit Content,383026,0,0.547,0.437,D,-10.902,major,0.0338,0.388,0.000111,0.239,0.32,164.103,3,0
Sweet LullabyDeep Forest,No Explicit Content,233824,49,0.566,0.531,B,-16.375,minor,0.0413,0.427,0.0196,0.13,0.548,175.965,4,0
Sweet MaryWadsworth Mansion,No Explicit Content,171533,23,0.692,0.629,Bb,-10.714,major,0.0401,0.113,0,0.0251,0.956,126.5,4,0
Sweet MaxineThe Doobie Brothers,No Explicit Content,263866,32,0.504,0.803,A,-8.788,major,0.0293,0.177,0.0000537,0.33,0.953,144.925,4,0
Sweet MemoriesAndy Williams,No Explicit Content,183613,20,0.156,0.282,Bb,-13.889,major,0.0309,0.931,0.0807,0.128,0.386,171.606,4,0
Sweet MerileeDonnie Iris,No Explicit Content,212400,19,0.443,0.69,G#/Ab,-10.698,major,0.0458,0.0298,9.03E-6,0.191,0.752,166.699,4,0
Sweet Music ManKenny Rogers,No Explicit Content,261306,40,0.464,0.15,D,-19.901,major,0.0388,0.555,0.0000245,0.155,0.289,78.479,4,0
Sweet Nothin'sBrenda Lee,No Explicit Content,144600,52,0.778,0.413,F,-10.551,major,0.0514,0.642,0.00104,0.148,0.961,125.235,4,0
Sweet NothingCalvin Harris Featuring Florence Welch,No Explicit Content,212560,72,0.573,0.929,G#/Ab,-3.942,minor,0.109,0.197,0.000112,0.0567,0.582,127.934,4,0
Sweet NovemberTroop,No Explicit Content,286333,31,0.505,0.438,D,-10.942,major,0.0447,0.237,0,0.503,0.346,60.064,4,0
Sweet On ULo-Key?,No Explicit Content,380866,8,0.723,0.699,C#/Db,-8.369,major,0.07,0.0505,0,0.136,0.66,90.206,4,0
Sweet PeaTommy Roe,No Explicit Content,134893,38,0.651,0.554,E,-12.327,major,0.0364,0.0733,1.97E-6,0.0676,0.963,119.279,4,0
Sweet Potatoe PieDomino,Explicit Content,211853,33,0.799,0.601,C#/Db,-10.785,major,0.201,0.00997,0,0.149,0.842,93.065,4,0
Sweet RachelBeau Coup,No Explicit Content,229466,10,0.569,0.759,D,-11.291,major,0.0306,0.124,2.86E-6,0.239,0.684,90.974,4,0
Sweet SeasonsCarole King,No Explicit Content,193866,33,0.66,0.545,Bb,-12.499,major,0.0274,0.305,0.00185,0.099,0.864,116.229,4,0
Sweet SensationStephanie Mills,No Explicit Content,341969,23,0.793,0.581,G,-9.174,major,0.039,0.00845,0.679,0.0497,0.873,112.109,4,0
Sweet Sensual LoveBig Mountain,No Explicit Content,226293,29,0.654,0.835,B,-6.522,minor,0.0656,0.0905,0,0.0588,0.965,82.023,4,0
Sweet Sexy ThingNu Flavor Featuring Roger,No Explicit Content,285760,44,0.824,0.574,C#/Db,-7.541,minor,0.0324,0.308,0,0.0668,0.781,103.179,4,0
Sweet Sixteen BarsEarl Grant,No Explicit Content,292533,2,0.518,0.305,Bb,-14.456,major,0.0396,0.732,0.598,0.108,0.254,106.764,3,0
Sweet SixteenB.B. King,No Explicit Content,260959,42,0.52,0.531,C#/Db,-9.397,major,0.0746,0.3,0.000386,0.701,0.657,111.934,4,0
Sweet SixteenBilly Idol,No Explicit Content,257813,52,0.594,0.591,A,-12.707,minor,0.0342,0.564,0.03,0.112,0.696,156.334,4,0
Sweet Soul MusicArthur Conley,No Explicit Content,141066,61,0.59,0.659,F,-9.669,major,0.0697,0.104,6.56E-6,0.356,0.965,80.201,4,0
Sweet Southern ComfortBuddy Jewell,No Explicit Content,212906,51,0.495,0.612,D,-6.57,major,0.0303,0.41,0,0.0974,0.366,148.083,4,0
Sweet Sticky ThingOhio Players,No Explicit Content,372733,42,0.532,0.582,C#/Db,-12.297,minor,0.0631,0.201,0.0139,0.087,0.669,90.82,4,0
Sweet Summer Lovin'Dolly Parton,No Explicit Content,196600,21,0.594,0.501,C,-13.666,major,0.0277,0.482,0.0461,0.0967,0.752,124.187,4,0
Sweet Summer MusicAttitudes,No Explicit Content,224053,8,0.654,0.609,A,-8.583,major,0.0373,0.201,0.000687,0.0429,0.839,125.073,4,0
Sweet SurrenderBread,No Explicit Content,156973,43,0.599,0.42,A,-14.348,major,0.0272,0.234,0.000139,0.102,0.629,167.104,4,0
Sweet SurrenderJohn Denver,No Explicit Content,329360,44,0.192,0.444,A,-10.642,major,0.0338,0.843,0.00866,0.163,0.613,172.466,4,0
Sweet SurrenderSarah McLachlan,No Explicit Content,240613,45,0.627,0.467,A,-9.81,major,0.0321,0.00286,0,0.11,0.61,113.01,4,0
Sweet Talkin' GuyThe Chiffons,No Explicit Content,146133,38,0.539,0.66,B,-4.834,minor,0.0319,0.461,0.00189,0.0564,0.735,148.268,4,0
Sweet Talkin' WomanElectric Light Orchestra,No Explicit Content,229866,60,0.609,0.611,C,-9.208,major,0.0298,0.513,0,0.093,0.916,121.836,4,0
Sweet ThingKeith Urban,No Explicit Content,228186,48,0.621,0.888,G#/Ab,-6.199,major,0.0443,0.19,0.000017,0.151,0.651,102.986,4,0
Sweet ThingMary J. Blige,No Explicit Content,225333,56,0.69,0.651,A,-7.86,major,0.101,0.343,0.0000956,0.178,0.691,79.305,4,0
Sweet ThingMick Jagger,No Explicit Content,259519,43,0.811,0.863,C#/Db,-4.133,major,0.145,0.0126,0.00535,0.11,0.865,104.837,4,0
Sweet ThingRufus Featuring Chaka Khan,No Explicit Content,200146,53,0.695,0.297,A,-15.407,major,0.0621,0.855,0.322,0.072,0.703,80.732,4,0
Sweet ThursdayJohnny Mathis,No Explicit Content,151133,7,0.298,0.443,Bb,-12.445,major,0.0393,0.669,0,0.112,0.41,119.749,4,0
Sweet TimeREO Speedwagon,No Explicit Content,186706,33,0.367,0.593,D,-10.194,major,0.0308,0.104,0.0000621,0.409,0.667,81.288,4,0
Sweet Understanding LoveFour Tops,No Explicit Content,182560,7,0.584,0.822,C#/Db,-5.848,major,0.0578,0.624,0,0.124,0.873,148.554,4,0
"Sweet, Sweet Lovin'The Platters",No Explicit Content,117266,14,0.707,0.624,Bb,-10.309,major,0.0426,0.173,0,0.113,0.973,146.696,4,0
"Sweet, Sweet SmileCarpenters",No Explicit Content,181760,38,0.487,0.482,D,-13.091,major,0.0459,0.164,0.000868,0.0778,0.91,171.15,4,0
SweetenerAriana Grande,No Explicit Content,174000,57,0.721,0.459,E,-6.408,major,0.032,0.248,0,0.212,0.46,119.914,4,0
Sweeter Than FictionTaylor Swift,No Explicit Content,237640,48,0.71,0.614,F#,-6.965,major,0.0366,0.00164,0.000154,0.0785,0.673,135.012,4,0
Sweeter Than SugarOhio Express,No Explicit Content,126200,6,0.768,0.772,G,-6.321,major,0.0405,0.0594,0.000786,0.0599,0.964,129.129,4,0
Sweeter Than YouRicky Nelson,No Explicit Content,140760,30,0.403,0.125,Bb,-12.067,major,0.0306,0.845,1.37E-6,0.126,0.274,74.308,4,0
"Sweetest Girl (Dollar Bill)Wyclef Jean Featuring Akon, Lil Wayne & Niia",No Explicit Content,241133,59,0.733,0.744,C#/Db,-3.51,major,0.0553,0.0772,0,0.341,0.529,92.515,4,0
Sweetest OneThe Metros,No Explicit Content,136306,2,0.418,0.436,B,-13.066,major,0.0339,0.451,0,0.081,0.877,91.374,3,0
Sweetest ThingU2,No Explicit Content,184543,66,0.521,0.651,C,-8.999,major,0.0516,0.0404,0.0000132,0.16,0.512,141.612,4,0
Sweetheart Like YouBob Dylan,No Explicit Content,273666,40,0.555,0.375,C#/Db,-11.308,minor,0.0418,0.627,0.0000196,0.0751,0.487,138.992,4,0
SweetheartEngelbert Humperdinck,No Explicit Content,183613,37,0.38,0.565,D,-7.697,major,0.029,0.184,0.0000302,0.079,0.642,100.449,4,0
SweetheartFranke & The Knockouts,No Explicit Content,251293,38,0.598,0.848,A,-6.934,major,0.042,0.0151,0.00545,0.0748,0.714,144.562,3,0
SweetheartPeggy Lee,No Explicit Content,157560,4,0.422,0.138,A,-13.317,minor,0.0462,0.763,0.0000462,0.0885,0.386,69.534,4,0
SweetnessJimmy Eat World,No Explicit Content,220026,68,0.487,0.898,F,-4.436,major,0.038,0.00305,0,0.26,0.597,135.331,4,0
Sweets For My SweetThe Drifters,No Explicit Content,145653,31,0.773,0.796,C,-8.356,major,0.0371,0.699,0,0.169,0.963,121.061,4,0
